user_index,item_index,rating
1449,481,3
1695,382,2
1778,1878,3
1629,7075,3
166,1766,2
680,1254,4
664,5955,1
1670,854,5
547,5566,3
1267,1403,5
424,695,5
1674,16156,1
781,422,1
606,8558,2
3,148,4
189,3920,2
1542,10723,3
289,5241,2
345,414,2
1443,1041,3
905,11019,4
130,749,4
687,9316,5
313,5504,5
150,3372,1
419,909,5
1248,238,5
803,490,2
1240,3341,3
1003,3139,4
410,6573,5
614,639,5
1427,2208,4
37,1283,3
720,2539,4
310,492,1
1142,475,3
1299,5145,4
346,5930,5
148,422,1
846,998,5
236,4,5
325,1815,3
650,1977,5
60,1777,1
245,4691,3
1730,184,1
294,169,3
1488,654,5
644,8201,5
520,1248,2
1287,13695,3
207,4218,5
1596,5,5
327,1816,4
277,568,5
149,1852,5
714,134,4
409,6557,1
421,909,2
302,868,5
739,7684,3
37,1266,3
610,8615,3
1358,9477,1
1780,1699,4
1210,5877,1
1290,2593,3
1690,851,2
1651,247,4
98,1024,2
704,1192,1
1646,449,3
1527,15174,4
1864,3217,4
307,639,5
745,9757,1
873,2278,2
86,1387,2
920,2856,5
771,277,2
25,970,1
427,448,2
1055,1588,5
1093,238,5
868,240,1
1257,1416,1
1335,10698,1
1003,1430,4
1357,3821,3
925,8,1
917,106,1
973,549,2
1375,1634,4
613,8076,2
1837,1196,2
1185,596,5
1737,2875,4
1712,139,2
1510,482,3
1884,375,5
46,1359,2
1000,9197,5
1577,15540,5
765,483,1
639,1074,1
180,2867,4
55,251,3
1168,2447,3
1733,1413,5
459,175,3
23,882,4
1751,1023,5
913,175,4
1512,806,4
557,272,4
122,3031,4
546,2387,4
418,2901,2
1577,1201,5
1678,788,3
1473,11440,1
1343,804,1
1731,2068,2
233,927,3
443,798,5
1015,1219,3
1333,13628,1
127,282,3
1206,386,4
799,6971,4
750,375,4
48,1483,4
607,8588,1
1483,11528,5
1858,6111,1
1372,4155,5
1542,1334,2
997,1203,2
682,1201,1
277,5127,3
161,199,1
1435,11349,2
534,629,3
1783,153,1
830,6298,3
1833,4517,2
1275,140,1
1306,206,5
192,3988,3
1587,15607,1
479,2888,4
1166,237,5
1190,2202,1
1364,564,3
1602,2541,4
672,685,1
101,2655,4
1590,108,1
756,651,5
98,339,1
835,277,4
785,453,2
1397,12785,4
1305,6478,5
329,4541,4
1194,6964,1
820,320,1
1727,2797,4
427,490,1
1149,1718,4
1595,484,2
890,10917,3
980,259,4
665,434,3
15,488,2
1565,487,4
1203,17,1
1040,182,5
1042,145,2
1721,695,2
414,1741,4
460,180,4
723,4326,5
1706,2610,1
1159,12940,2
1721,16545,2
1012,988,5
842,178,5
1845,1674,2
1605,15723,1
805,10270,2
717,421,3
1053,461,5
444,156,2
1072,147,5
1201,13161,4
925,5560,1
1550,9215,3
707,461,3
339,492,2
947,238,3
964,241,3
948,434,3
1887,8101,2
763,9958,5
440,161,3
637,2473,5
1637,1474,3
1026,3227,1
500,7531,1
1336,263,5
1777,112,3
72,317,5
1808,103,5
827,1138,4
635,8868,4
1582,15573,2
734,860,4
406,5690,5
1867,742,2
374,3560,3
1717,259,3
1309,683,5
893,5905,2
774,4005,2
1558,1920,4
646,8945,2
1820,156,4
1767,8,4
189,912,2
1445,274,5
1684,16246,1
420,270,4
1207,636,4
345,5921,4
765,807,1
1709,206,4
1078,914,2
1840,1134,4
1252,2015,3
1393,21,2
1229,13360,2
1424,863,4
170,1158,1
747,8953,1
1056,7315,5
453,154,1
1879,2514,2
1405,817,4
463,244,1
684,104,2
938,3301,1
644,8907,4
489,7438,1
1697,237,5
1548,415,4
1199,3627,3
1205,11348,5
216,3234,5
307,301,4
1581,35,4
1598,15660,1
1225,2549,3
1628,1067,1
73,2060,4
267,234,2
294,247,3
950,657,4
892,4814,2
1817,1144,2
953,448,4
565,8214,1
148,1055,1
535,7854,1
659,6609,1
1048,178,1
1362,3046,2
1736,328,5
995,5133,4
1851,636,5
944,47,3
1653,3017,5
921,9334,4
782,1885,2
321,1317,4
859,282,3
1849,1331,5
201,2116,3
1097,1773,4
1733,321,5
1802,280,5
377,932,2
418,4061,2
770,1384,4
1555,122,4
1806,15240,4
1160,131,5
517,7670,5
826,1921,3
834,280,4
184,1922,5
1536,8965,3
1696,11179,3
871,148,2
179,1069,5
1096,14,3
820,135,2
639,8883,1
1623,238,4
723,4382,5
1014,3966,2
841,1773,5
1396,374,3
638,1676,5
988,737,1
1618,1153,2
512,1214,1
531,206,5
1067,2590,3
979,2590,2
1082,651,4
948,249,2
1408,277,4
176,2772,1
425,3288,3
1701,571,2
509,1132,3
1526,15172,2
248,763,3
504,1670,5
846,755,5
1432,5527,3
481,922,2
1119,2284,4
1565,414,3
1702,16421,2
71,922,1
266,4935,1
1862,3941,4
603,666,3
1391,3132,5
1328,12417,5
1011,140,5
1777,657,3
179,2539,4
406,715,5
1772,2722,2
574,8278,1
1278,1042,3
314,1593,3
559,8120,3
1217,811,2
1217,9724,2
513,106,3
1759,1718,4
485,5466,4
1627,15836,3
618,823,3
1252,3145,4
1002,14,4
1235,737,4
267,276,4
1012,450,5
899,10966,2
533,248,4
1711,148,3
1752,4865,5
1402,14435,3
786,122,5
1466,14784,1
171,1749,1
206,4213,2
1357,4684,4
1500,10506,2
1069,3918,3
1519,1199,1
1095,146,3
1677,103,4
215,1602,1
538,7883,1
597,8251,4
1679,2555,1
1214,802,4
1022,103,5
1177,164,3
1649,6226,3
1258,483,2
1345,620,3
1260,13550,4
697,1150,4
1223,491,1
990,5323,5
458,7119,3
601,1465,4
242,4632,2
884,10876,3
1692,266,1
1285,279,4
1504,272,5
1549,392,3
307,245,4
198,106,2
856,10632,1
1692,241,2
756,275,3
1268,11617,1
1333,259,1
276,5071,1
1438,2281,2
466,281,4
1470,1756,5
1214,4550,5
896,5610,1
1493,10752,4
764,7383,5
1751,5,5
1162,140,1
1354,4371,5
807,4577,2
650,922,5
1653,851,5
1084,4450,5
667,1213,2
818,3402,2
1630,10863,3
1561,249,4
828,10427,1
1449,918,2
0,35,5
469,475,2
1476,1194,1
1877,159,3
1791,16998,3
1311,179,2
90,237,4
1719,1123,2
664,9102,1
1199,13144,4
321,805,1
1263,7126,2
63,1854,4
792,416,3
1313,245,3
1126,21,3
1325,1645,2
768,3384,2
1576,425,3
534,473,3
352,2871,1
1743,5,2
1746,1731,4
309,654,1
1041,596,4
95,120,3
1808,788,5
681,513,2
815,169,2
564,4078,2
159,3525,3
504,3190,5
176,475,1
1194,13099,1
1609,15734,5
40,1364,2
534,178,4
1501,200,4
923,3267,2
493,5005,4
1376,386,1
698,3307,5
1793,17042,1
362,357,5
1017,490,3
1407,922,1
137,200,5
1554,15432,1
1664,855,4
393,6412,2
499,1430,3
1734,2961,1
881,9262,2
929,405,1
1183,1472,2
1804,714,3
1855,291,1
1026,293,5
1366,251,4
778,1036,2
233,1371,5
508,7562,3
242,4636,2
751,269,1
193,866,4
886,176,4
1860,447,2
852,2,5
141,242,5
1543,4379,3
391,572,4
1394,14411,3
609,922,3
1481,7546,3
141,240,5
363,596,5
418,320,2
32,1122,1
721,1508,2
842,37,3
1101,8045,5
140,3234,4
906,7211,3
863,2602,5
859,3783,5
898,808,3
334,5734,5
1763,2379,5
646,1018,5
1528,861,1
898,802,3
1307,1334,3
60,1780,1
1638,1343,3
1198,535,2
1090,8472,5
1355,14171,4
1451,416,3
1662,911,5
1019,374,4
763,1600,5
1404,301,4
1218,645,2
1343,108,3
1668,16074,1
781,10107,1
1439,244,5
1388,14379,1
556,2457,5
30,564,5
1561,624,4
1364,391,3
1478,14864,1
963,1335,4
1537,1766,2
1696,182,3
1624,15802,1
214,4279,1
1648,1606,1
176,2289,1
1101,913,4
529,390,5
1799,685,4
967,244,3
609,410,3
388,278,3
276,5073,1
1074,5303,5
1670,234,2
1603,10925,2
1678,1496,2
1730,174,1
490,1199,4
1325,234,3
1013,3327,2
477,436,3
879,3501,4
692,2074,1
1154,9333,4
1794,9109,5
1415,5564,4
678,9257,3
1633,9967,3
1193,384,3
1436,259,4
812,10315,2
229,328,3
727,9593,3
483,328,4
381,2465,4
1392,948,2
489,7445,1
692,395,1
1530,121,1
1575,685,1
1547,1196,3
1303,757,4
614,3962,5
1652,237,5
1583,630,1
1635,15881,5
1517,2582,5
536,2590,3
647,8962,1
1247,3220,3
720,8412,5
735,391,1
293,2921,3
1287,1060,4
768,1766,1
196,3389,2
832,5010,5
414,6,3
1588,13823,2
743,2728,3
81,2308,2
1271,1057,4
1700,14110,5
1454,993,5
1714,790,2
1604,2031,4
355,327,1
386,293,5
809,10280,4
1520,374,1
904,448,2
1601,12539,5
1725,1729,4
220,4362,3
875,3557,1
205,4206,2
1377,3985,3
1639,199,2
710,176,1
1344,112,1
428,1202,5
825,1023,5
1742,56,1
1295,5144,4
768,4747,1
527,1676,1
589,139,4
343,5893,1
376,6237,2
801,139,4
739,1535,2
1144,3357,3
1404,259,4
716,121,2
173,3709,2
1854,387,2
709,3437,5
1081,247,4
1082,5471,4
542,1365,4
1814,947,3
1745,179,3
1159,1894,1
16,688,2
426,868,2
510,2503,5
633,155,3
103,2695,4
354,870,5
1647,2058,1
1205,13201,5
108,2779,5
230,4470,3
733,1921,3
193,2091,5
1559,1799,1
91,26,1
857,10647,4
523,7739,2
277,5115,4
1200,487,4
1646,282,2
332,5718,1
1255,3719,2
171,176,2
305,244,1
1117,21,4
933,8313,5
499,202,4
1765,1196,5
1712,425,5
1316,860,5
1653,2283,5
1723,630,3
1547,1049,4
967,2028,5
17,717,2
1673,2339,4
1296,259,4
681,238,5
743,5010,3
135,685,1
39,1347,2
1333,418,1
130,1026,4
1724,16,5
415,2407,1
463,739,4
721,1042,4
1470,902,3
772,10030,5
156,3463,4
1417,1049,4
693,9370,5
657,9026,4
1505,922,1
335,5760,4
206,3940,2
1216,1319,1
1411,14468,1
1084,8239,4
160,183,5
1531,6646,1
1773,6045,4
608,8593,2
1373,2894,1
870,431,4
1828,17276,3
1025,11836,1
689,867,5
37,1258,4
1629,386,4
712,807,5
359,422,5
1223,4343,5
807,1506,2
981,411,5
418,512,2
539,139,1
869,169,2
957,2408,4
1260,1274,4
1013,11765,1
1374,1777,2
513,7604,5
1588,416,4
146,3308,3
1257,2719,1
699,9414,2
1824,14418,1
1812,17171,2
934,1196,2
701,9429,4
1695,1349,1
382,16,3
661,9083,4
1795,862,1
791,4497,5
42,1398,3
159,704,3
137,176,5
849,1884,4
1507,15091,2
1196,629,5
598,8065,4
1568,930,4
1742,992,1
1267,1393,5
33,1144,4
1019,315,4
1719,0,4
825,21,5
1154,11078,3
568,485,4
1599,8,2
714,102,4
1849,549,5
1817,17218,1
1531,3394,1
913,579,4
953,450,3
1383,250,4
694,2007,1
759,657,4
755,1413,2
1178,13039,4
75,234,1
48,1055,5
822,2352,2
776,4,3
1207,254,4
45,1425,5
649,2606,4
303,5423,3
1170,13010,2
45,244,1
706,293,4
776,10074,1
606,135,3
423,1661,4
831,324,3
330,386,1
857,8689,5
1541,564,1
520,7720,3
1610,5646,2
456,178,3
327,5692,3
71,106,2
998,11629,1
600,651,3
88,259,1
1155,1199,5
1275,249,5
849,10533,5
1674,16132,2
1478,14866,1
1228,630,3
1614,2566,3
166,1335,4
1266,298,1
184,30,4
779,358,5
1118,248,5
1164,870,1
457,1319,2
44,631,5
763,183,5
1609,112,5
1252,816,4
1199,8972,4
1239,1952,3
723,249,5
1185,1388,5
722,1204,2
970,111,4
792,250,2
274,729,2
416,136,5
1491,38,4
500,38,3
1749,16766,5
811,275,2
118,2970,4
1150,2509,1
1284,2541,2
1228,1411,5
1442,125,5
1555,15453,1
1874,1790,3
847,103,5
362,5799,5
419,3705,3
1056,667,4
634,448,4
1593,251,2
618,1495,5
1673,3513,3
1544,6660,2
1730,16620,1
1360,14252,5
181,886,1
661,1600,1
176,249,4
637,1217,5
260,1149,5
902,9318,5
1868,7154,5
1815,867,4
283,662,3
1175,3238,1
1670,16099,3
1633,438,3
1605,461,4
968,1197,2
581,8330,2
1770,279,3
1061,10347,5
442,475,4
1574,368,4
1797,14500,5
1290,1331,3
131,3009,2
554,112,1
1863,17454,2
1066,12257,1
947,4490,4
1592,7502,3
1583,654,5
274,5042,2
21,845,4
305,4332,3
1713,1652,4
1670,951,3
1445,282,5
1342,103,5
539,108,2
1265,7617,3
801,4452,3
746,298,4
1181,5785,5
706,122,5
376,6230,5
1009,306,1
507,461,5
1059,784,5
150,3376,1
1791,12270,4
1136,2383,3
1142,247,5
195,3015,3
278,3144,4
654,266,5
874,10777,5
648,8970,2
802,176,3
1674,16122,3
127,3108,2
55,1647,2
1506,483,1
1201,13169,2
1597,488,1
399,1047,5
438,1202,3
1203,49,1
1789,914,3
412,665,2
277,5128,3
374,6223,2
110,2797,1
1757,492,3
1100,1331,5
69,1674,4
889,1729,3
1632,239,4
1150,1111,2
243,1866,2
314,1672,4
1559,7609,2
345,362,5
746,3478,5
1335,10693,1
1011,237,5
179,1096,3
1231,169,2
310,240,5
729,935,1
1699,16373,2
419,2532,3
466,435,4
817,110,2
109,868,1
100,2609,2
196,1483,2
1859,4656,5
105,282,4
937,474,4
35,178,5
10,443,5
895,438,1
836,685,4
1076,481,1
196,1494,2
156,3482,3
1185,291,3
1409,408,1
585,867,5
1683,3242,3
27,1007,2
132,176,4
914,11120,5
752,9830,1
1197,7145,1
168,2775,3
822,699,4
1171,103,5
897,1938,5
1270,161,5
1442,1600,4
1386,411,5
1296,8046,4
696,8120,3
1208,1107,3
764,914,4
1522,10797,2
522,7733,1
1090,13,5
528,3373,1
543,214,5
1377,2208,4
908,1343,3
23,878,4
845,740,5
1682,16228,2
216,3240,3
755,5679,4
1810,145,2
583,21,3
756,269,4
106,659,4
1241,6688,3
803,665,2
211,1518,5
933,4503,4
1132,3383,3
1462,45,1
719,9538,1
478,461,1
1760,478,1
995,393,4
1269,1139,3
944,1353,2
155,3450,3
643,238,5
1119,5886,3
1548,293,5
927,2756,2
474,7240,3
662,8962,1
761,9928,1
1649,178,4
87,1495,5
756,2471,3
46,238,2
559,225,3
17,703,2
785,1371,1
1298,4321,1
618,8759,3
1689,1387,2
813,1491,3
143,1430,4
1337,770,2
1024,4617,1
1484,8213,1
1666,2435,3
847,14,4
1041,282,4
1449,1866,2
159,1889,3
1565,494,5
1372,565,5
1423,327,5
1591,649,2
1884,14757,3
616,8732,4
21,207,4
1426,259,4
842,122,5
771,4557,5
348,5958,5
1804,1072,2
1466,5335,1
69,549,4
451,5,2
186,1103,4
1716,324,5
1347,177,3
1705,460,3
282,237,4
330,982,1
185,919,2
1888,391,4
1406,2600,4
1119,909,4
995,156,3
1415,630,5
1825,2284,5
222,38,5
217,16,2
1410,1766,2
69,1858,3
867,654,5
176,3747,1
652,177,3
763,2565,5
141,274,5
682,804,2
1175,1633,3
17,462,3
1647,1359,3
841,660,5
564,7995,3
1669,103,4
1326,11246,4
476,1133,1
427,461,1
880,5367,1
575,3614,5
339,271,3
1661,2284,2
1327,158,2
708,1474,5
1847,17356,1
613,6906,3
1721,16546,2
378,6255,3
1305,1199,4
265,1069,1
592,244,5
439,654,4
809,240,4
15,179,2
1324,7819,5
60,504,2
1444,14634,3
1288,8209,2
220,4358,3
1049,827,1
475,7258,1
1856,1415,3
493,7466,3
1476,293,1
157,3492,5
1507,4459,1
280,5155,3
1159,362,2
945,11276,4
743,2284,4
602,753,1
1128,247,3
1281,2590,3
1304,108,1
416,6121,5
59,1749,2
1006,11710,4
1213,176,5
750,2469,3
1465,14767,2
196,2678,1
557,4048,3
1363,14292,1
623,8791,2
733,327,5
1463,504,2
127,301,2
194,4035,1
1427,14553,5
148,450,1
1034,38,5
1723,3144,3
1756,1202,4
584,1909,4
1192,440,3
1396,14418,2
1806,17139,3
738,1372,1
764,3868,5
1150,12876,2
11,244,1
1345,651,2
561,38,5
607,244,1
301,244,5
682,2316,2
1839,416,2
491,932,1
719,4864,1
1517,1337,5
664,9100,1
303,5430,3
23,873,5
900,3507,3
737,14,5
1107,3026,3
1588,855,4
34,1162,3
909,6008,1
1424,992,2
858,187,2
1143,461,5
581,8325,2
985,4898,2
607,8587,1
443,7020,2
943,5701,4
1600,293,5
1734,122,4
822,10380,4
246,4659,2
164,1067,3
1412,244,5
1121,12681,1
842,121,4
1047,906,1
231,855,1
916,1419,5
224,4400,5
1171,12409,4
1676,37,2
204,1024,3
1716,237,4
1109,158,5
800,1151,2
37,1288,3
206,4214,2
28,1023,2
1621,1335,4
1752,657,4
359,240,5
276,5100,1
1791,17007,2
462,245,3
1746,195,4
1675,1915,3
1392,947,1
1521,156,4
420,1409,4
1179,206,2
1213,14,5
123,0,5
483,3154,4
172,3671,5
434,5776,2
1648,447,1
1158,387,5
78,2217,3
390,260,3
681,2381,4
552,8043,4
445,919,5
1370,298,1
313,624,5
522,1774,1
1135,1817,5
1131,12757,4
1057,2875,5
596,8446,4
1641,14,1
586,1645,4
562,668,4
86,121,2
941,2318,3
666,947,2
1555,5,2
1840,637,3
876,420,2
676,9178,2
309,1134,1
225,4432,2
581,390,3
1536,1375,2
1841,1741,5
1741,2037,5
570,552,5
1560,2208,1
818,855,3
811,481,2
863,703,4
494,7485,1
1851,3236,2
650,8988,5
1623,350,3
1635,298,4
572,8249,2
1481,951,3
687,9318,5
312,1159,4
259,4,4
9,419,4
940,112,4
84,1695,1
1480,868,4
1764,16864,3
1770,1867,2
433,805,3
803,664,2
438,1060,3
1091,366,5
1600,482,1
953,140,1
1579,7369,5
773,101,3
435,6898,2
1744,16724,1
638,909,5
126,3100,2
1087,1799,1
1399,3310,2
790,10189,5
829,5120,3
722,9563,2
487,130,5
743,788,3
1745,1050,4
1669,16093,3
199,133,2
1752,871,4
532,1602,3
7,321,5
314,5517,4
1770,236,3
1641,958,1
137,110,5
711,453,2
357,6035,4
736,2768,4
784,10149,4
1096,12441,3
1792,280,1
714,5195,3
296,5333,5
617,103,3
767,425,1
1493,1937,2
235,272,5
407,379,5
593,962,2
491,1061,1
1459,3199,2
1249,159,3
1751,21,5
838,362,3
174,3716,3
408,6070,2
62,1835,1
657,2003,4
63,956,4
926,1147,3
972,3358,1
1737,4027,2
630,14,2
1058,3937,3
1466,14794,1
1399,568,1
1240,3531,3
700,1650,1
666,437,2
1830,20,5
94,1023,3
830,6300,3
860,1359,4
950,1343,5
696,7342,3
441,481,2
1810,380,3
307,854,5
564,8172,2
1367,178,5
633,4804,4
368,147,2
1552,13359,1
970,176,4
1785,1522,4
940,176,4
489,7443,1
538,1812,2
76,1149,1
988,1389,1
139,3231,3
1181,473,5
231,414,5
972,1600,1
922,11188,2
35,901,1
1290,333,3
1198,2079,4
1754,1082,3
368,2316,4
1832,249,5
1423,14546,3
316,379,2
992,570,4
118,752,5
1483,2483,5
1362,1349,3
1519,14,1
1195,13129,2
139,651,4
1880,494,3
1561,7,4
1818,272,5
204,21,5
1794,144,5
825,6966,3
1201,333,3
50,336,1
524,7747,5
1044,2717,1
98,1075,2
1181,416,5
831,131,5
989,1472,1
744,9741,1
804,656,1
108,887,5
808,676,4
1817,6078,2
145,2923,3
326,242,1
343,5886,1
1138,243,1
1244,2499,4
1532,176,4
1876,21,1
1166,260,5
1563,11332,1
1432,183,1
209,631,5
1127,366,5
17,699,3
892,10645,1
1441,183,2
484,7393,2
1606,2674,1
1102,40,2
1430,183,1
965,103,5
1869,391,2
1015,422,3
1353,14130,3
1067,1517,2
1007,5064,5
796,122,5
1622,1050,1
1266,492,1
933,1082,3
1770,7853,3
1816,17193,1
60,1767,2
1363,14276,1
1493,103,4
745,1024,1
1776,1677,5
1206,13229,4
842,1334,4
1662,1668,3
599,7816,1
224,4425,3
75,2119,1
1335,13969,1
383,6301,1
1556,10730,2
888,473,4
186,3890,5
1837,489,2
502,242,2
526,531,5
1638,214,4
1676,183,2
1845,798,5
511,7584,1
1010,11528,2
416,161,5
828,662,1
80,790,3
977,333,3
1491,858,2
1164,3438,1
1170,155,4
228,4453,3
1702,7469,2
891,922,4
701,9431,4
1245,1149,1
1332,13947,3
658,9032,1
949,5931,1
1830,238,5
1502,2595,2
353,183,3
170,467,1
816,1620,2
1308,5303,1
614,291,4
1688,4862,1
1479,657,5
1062,3913,1
1066,6855,2
287,1211,1
871,579,2
542,7927,5
149,155,4
329,5700,1
1726,2187,2
1538,747,1
351,2489,1
540,239,3
1331,637,2
270,152,1
72,343,5
1408,282,4
707,122,3
779,3150,3
1249,178,4
1382,3348,3
1504,490,5
438,6968,2
608,1809,1
1398,2370,3
1653,1506,5
265,909,1
216,411,5
887,475,4
1410,408,2
1525,8239,4
1195,6469,2
307,240,5
1514,411,2
887,416,5
1395,238,4
48,904,3
1796,17058,1
1608,483,3
1661,678,4
337,3909,3
835,995,5
742,9699,1
1116,678,2
159,1896,5
230,1837,2
1884,559,2
1720,7339,3
520,3335,4
380,6269,1
1391,14393,3
622,2069,4
399,3491,5
134,366,5
1203,1847,1
1440,805,4
158,1806,1
245,4689,3
1521,1359,5
358,3165,3
680,1328,1
1181,251,5
1405,870,5
690,9347,2
732,1766,1
1586,788,2
1207,7047,5
1466,14791,1
1817,6999,2
1365,1199,4
1116,816,1
956,275,1
1645,15933,1
1665,368,4
688,177,3
1733,425,5
500,2113,2
1874,1012,5
1649,38,4
1033,406,1
595,494,5
644,8908,4
1098,12450,3
1594,1050,5
240,3121,3
1455,148,5
183,1356,5
55,1655,1
170,996,1
581,1116,3
685,368,5
1157,5261,2
1796,178,2
875,10798,1
600,255,3
291,5280,4
413,855,1
1074,5463,4
132,3139,5
117,2948,1
1862,17439,2
1656,2332,5
1205,9897,4
766,3563,1
1700,1851,5
1013,3514,1
627,2469,4
1790,416,4
254,1388,4
575,382,3
985,216,1
1802,110,5
1400,1262,5
12,503,5
1720,38,2
292,1030,2
1293,7211,2
300,5390,1
802,930,1
1321,13873,4
277,180,4
1292,6241,1
1142,629,4
1596,1906,5
796,156,3
1790,15009,1
455,1645,5
825,10404,5
1096,1758,3
89,1040,1
1134,8326,4
1118,1435,4
727,696,2
1128,38,5
120,678,2
418,911,3
908,112,5
1470,3693,2
234,1202,2
1889,175,3
1022,450,5
82,656,3
1331,416,1
176,631,1
1515,10394,5
460,7144,3
1618,15773,3
1070,391,5
486,867,5
1716,6879,4
811,411,4
835,1633,4
1078,5770,3
1758,177,3
924,179,1
816,336,3
29,805,3
494,7496,1
1184,2457,2
1635,242,5
1703,535,2
737,1368,4
1120,1461,2
1102,1024,1
1754,19,2
925,6417,1
1645,15942,1
1792,4347,1
514,1213,4
1053,1480,5
726,239,2
161,3546,2
541,2696,2
1699,9351,2
70,1987,3
1625,9871,1
1827,10228,2
21,841,4
165,1407,5
317,243,4
1092,1192,3
200,886,2
364,1135,4
665,4245,4
954,5,2
1337,147,3
1809,175,4
1509,1465,2
608,902,1
832,928,5
1073,12304,4
1488,1138,4
1352,30,1
973,11474,1
603,8520,4
368,6181,1
1639,7889,2
1656,10577,3
1487,16,5
30,1083,4
1625,10699,1
1250,368,4
120,37,3
453,3360,1
1539,4520,3
1230,362,3
1583,862,4
662,21,2
1845,866,2
379,6267,3
1461,6048,4
383,6302,1
809,46,2
103,2710,3
1621,368,3
1554,15434,1
286,327,2
1759,10934,4
193,139,5
1415,14488,5
1860,177,4
738,3006,1
1486,38,4
884,3394,2
413,170,1
437,1976,4
339,243,5
1779,16947,4
613,8687,2
650,435,5
1016,4309,5
779,9392,4
556,951,5
899,10686,2
582,4939,5
986,1771,2
1100,907,3
1887,1060,3
748,9782,4
1289,3680,3
799,542,3
820,2897,5
186,816,5
495,1952,5
1510,1836,1
1167,8512,3
1096,805,2
1745,327,3
1087,682,2
1711,918,2
937,247,4
1594,3846,4
219,4337,1
485,2012,1
920,2532,4
1476,496,1
1044,12002,2
1714,851,3
1884,374,4
4,232,1
88,1941,1
20,549,4
1625,4018,1
1675,16165,1
402,389,5
1812,17177,1
1421,6064,2
195,494,4
854,3585,4
811,2028,2
1150,391,3
53,122,4
1520,1342,1
1362,1594,3
711,9488,2
1643,251,4
1730,14923,1
126,3076,2
6,251,4
1566,8623,5
1366,749,4
151,660,1
636,411,5
1655,1359,5
1888,3414,4
46,38,2
509,630,3
224,4410,4
484,7388,3
835,2734,4
412,5385,2
839,1866,5
1081,1570,3
1616,1328,5
1845,1677,5
331,281,1
860,144,4
61,1783,3
884,1373,4
1720,183,2
171,3645,5
804,3393,2
1377,3139,4
610,1368,2
251,902,2
392,266,1
737,1060,3
1496,11932,4
1292,9293,2
925,34,1
8,371,5
1437,14605,2
1089,12388,5
1276,13653,1
1288,7974,2
97,1594,4
1258,375,2
923,10112,1
435,241,4
138,241,4
1196,1442,4
1516,1384,3
837,2898,2
1509,483,2
1198,851,2
1239,249,3
566,106,4
1456,6080,1
1486,414,4
1033,473,1
697,763,5
1337,2324,2
1286,995,4
403,436,5
626,238,2
1363,2836,1
465,425,1
440,280,2
964,280,4
308,249,5
317,281,4
768,682,2
1042,6848,3
149,814,5
1090,858,5
221,716,4
384,425,5
1022,4017,3
1594,4822,2
762,9943,2
916,8865,3
801,922,3
10,462,5
1757,2992,4
282,474,3
1155,997,5
1513,460,4
1052,12090,2
813,899,3
355,436,2
1748,2400,4
246,178,5
1752,868,5
996,1199,4
459,788,5
74,2105,2
318,1541,3
1312,282,1
738,919,1
592,274,4
1682,8547,2
250,254,3
628,2280,3
1729,2925,1
581,8335,2
68,1950,1
1527,657,3
716,136,4
1716,10449,4
1386,636,4
897,10955,3
287,5210,2
395,48,2
1376,1057,1
1026,4322,1
85,353,5
1079,333,4
281,689,2
1314,461,5
1032,3707,2
1856,272,4
158,568,5
453,7077,2
1041,11965,5
610,1023,2
167,103,4
1722,2714,2
43,255,5
780,665,4
1825,17259,4
796,1359,3
136,3197,2
1426,733,4
1529,1908,5
1273,1040,3
1505,12148,1
47,379,3
268,4948,3
459,101,4
1068,12275,2
569,8241,1
686,866,1
255,4778,4
1751,16804,5
1356,105,4
348,170,5
1761,6045,1
998,10566,1
768,10004,3
1222,1073,4
991,486,3
1789,315,3
1730,7109,1
1457,922,3
975,255,1
1545,8311,5
1527,5141,4
745,9744,1
1002,1334,4
580,1254,4
1117,178,1
197,473,1
1884,1476,5
912,7782,1
526,6603,5
1075,488,3
466,418,4
1240,13422,4
1644,408,2
594,4039,2
1772,1331,4
1254,1645,1
1353,14123,3
1793,17039,1
90,2470,3
75,1642,3
1826,282,2
683,4,5
1548,418,4
26,654,3
240,1280,2
1413,30,3
1167,2441,4
605,8557,1
711,431,2
1102,1961,2
719,674,1
138,282,1
328,737,4
586,301,4
1299,1060,5
988,1398,1
972,7076,2
1332,13,4
517,7678,1
1024,834,2
1074,238,5
336,4012,2
1477,1334,5
1042,653,2
1410,991,1
1276,122,1
77,2169,3
1404,739,4
74,2095,2
804,1497,1
575,2015,3
1635,492,5
1363,14277,1
926,11215,3
1119,2410,3
131,1417,2
916,240,5
1886,2373,5
330,2522,1
51,269,1
1791,6700,3
1504,249,5
778,187,5
355,202,4
1569,1472,3
1182,200,4
1434,2382,3
1621,139,5
1727,16589,3
1219,13306,1
1385,442,4
1018,10555,2
1857,14057,2
503,7543,1
946,522,3
1695,467,2
1043,2912,4
1455,2913,5
1361,1855,3
468,7193,1
280,136,4
493,1371,4
923,56,2
349,1751,3
1611,915,2
1888,1041,5
60,1766,2
181,816,1
1416,328,2
1165,238,3
648,4757,3
618,3710,5
1828,994,4
1640,15908,3
1635,5491,4
702,1372,3
1232,3355,5
630,5489,1
1457,13736,4
1303,1148,4
918,549,3
707,139,3
1574,2533,4
543,1365,4
1154,10478,3
93,37,1
1110,311,3
1553,276,1
1378,38,1
1604,493,5
1642,418,5
1864,214,5
516,7666,1
1412,282,3
1109,379,3
1785,2978,3
1481,2395,3
1150,3321,3
361,6084,5
